,other probability,nod probability,shake probability,annotation
257,1.0,0.0,0.0,0
258,0.0,1.0,0.0,1
259,0.0,1.0,0.0,1
260,0.0,1.0,0.0,1
261,0.0,1.0,0.0,1
262,0.0,1.0,0.0,1
263,0.0,1.0,0.0,1
264,0.0,1.0,0.0,1
265,0.0,1.0,0.0,1
266,0.0,1.0,0.0,1
267,0.0,1.0,0.0,1
268,0.0,1.0,0.0,1
269,0.0,0.0,1.0,2
270,0.0,0.0,1.0,2
271,0.0,0.0,1.0,2
272,0.0,0.0,1.0,2
273,0.0,0.0,1.0,2
274,0.0,1.0,0.0,1
275,0.0,1.0,0.0,1
276,0.0,1.0,0.0,1
277,0.0,1.0,0.0,1
278,0.0,1.0,0.0,1
279,0.0,1.0,0.0,1
280,0.0,1.0,0.0,1
281,1.0,0.0,0.0,0
282,1.0,0.0,0.0,0
283,1.0,0.0,0.0,0
284,1.0,0.0,0.0,0
285,0.0,1.0,0.0,1
286,1.0,0.0,0.0,0
287,1.0,0.0,0.0,0
288,1.0,0.0,0.0,0
289,1.0,0.0,0.0,0
290,1.0,0.0,0.0,0
291,1.0,0.0,0.0,0
292,1.0,0.0,0.0,0
293,1.0,0.0,0.0,0
294,1.0,0.0,0.0,0
295,1.0,0.0,0.0,0
296,1.0,0.0,0.0,0
297,1.0,0.0,0.0,0
298,1.0,0.0,0.0,0
299,1.0,0.0,0.0,0
300,1.0,0.0,0.0,0
301,1.0,0.0,0.0,0
302,1.0,0.0,0.0,0
303,1.0,0.0,0.0,0
304,1.0,0.0,0.0,0
305,1.0,0.0,0.0,0
306,1.0,0.0,0.0,0
307,1.0,0.0,0.0,0
308,1.0,0.0,0.0,0
309,1.0,0.0,0.0,0
310,1.0,0.0,0.0,0
311,1.0,0.0,0.0,0
312,1.0,0.0,0.0,0
313,0.0,1.0,0.0,1
314,0.0,1.0,0.0,1
315,0.0,1.0,0.0,1
316,0.0,1.0,0.0,1
317,0.0,1.0,0.0,1
318,0.0,1.0,0.0,1
319,0.0,1.0,0.0,1
320,0.0,1.0,0.0,1
321,0.0,1.0,0.0,1
322,0.0,1.0,0.0,1
323,0.0,1.0,0.0,1
324,0.0,1.0,0.0,1
325,0.0,1.0,0.0,1
326,0.0,1.0,0.0,1
327,0.0,1.0,0.0,1
328,0.0,1.0,0.0,1
329,0.0,1.0,0.0,1
330,1.0,0.0,0.0,0
331,1.0,0.0,0.0,0
332,1.0,0.0,0.0,0
333,1.0,0.0,0.0,0
334,1.0,0.0,0.0,0
335,1.0,0.0,0.0,0
336,1.0,0.0,0.0,0
337,0.0,0.0,1.0,2
338,0.0,0.0,1.0,2
339,1.0,0.0,0.0,0
340,1.0,0.0,0.0,0
341,1.0,0.0,0.0,0
342,1.0,0.0,0.0,0
343,1.0,0.0,0.0,0
344,0.0,1.0,0.0,1
345,0.0,1.0,0.0,1
346,0.0,1.0,0.0,1
347,0.0,1.0,0.0,1
348,0.0,1.0,0.0,1
349,0.0,1.0,0.0,1
350,0.0,1.0,0.0,1
351,0.0,1.0,0.0,1
352,0.0,1.0,0.0,1
353,0.0,1.0,0.0,1
354,0.0,1.0,0.0,1
355,0.0,1.0,0.0,1
356,0.0,1.0,0.0,1
357,0.0,1.0,0.0,1
358,0.0,1.0,0.0,1
359,0.0,1.0,0.0,1
360,0.0,1.0,0.0,1
361,0.0,1.0,0.0,1
362,0.0,1.0,0.0,1
