,other probability,nod probability,shake probability,annotation
257,0.0,0.0,1.0,2
258,0.0,0.0,1.0,2
259,0.0,0.0,1.0,2
260,0.0,0.0,1.0,2
261,0.0,0.0,1.0,2
262,0.0,0.0,1.0,2
263,0.0,0.0,1.0,2
264,0.0,0.0,1.0,2
265,0.0,1.0,0.0,1
266,0.0,1.0,0.0,1
267,0.0,0.0,1.0,2
268,0.0,0.0,1.0,2
269,0.0,0.0,1.0,2
270,0.0,0.0,1.0,2
271,0.0,0.0,1.0,2
272,0.0,0.0,1.0,2
273,0.0,0.0,1.0,2
274,0.0,0.0,1.0,2
275,0.0,0.0,1.0,2
276,0.0,0.0,1.0,2
277,0.0,0.0,1.0,2
278,0.0,0.0,1.0,2
279,0.0,0.0,1.0,2
280,0.0,1.0,0.0,1
281,0.0,1.0,0.0,1
282,0.0,1.0,0.0,1
283,0.0,1.0,0.0,1
284,0.0,1.0,0.0,1
285,0.0,1.0,0.0,1
286,0.0,1.0,0.0,1
287,0.0,1.0,0.0,1
288,0.0,1.0,0.0,1
289,0.0,1.0,0.0,1
290,0.0,1.0,0.0,1
291,0.0,0.0,1.0,2
292,0.0,0.0,1.0,2
293,0.0,1.0,0.0,1
294,0.0,1.0,0.0,1
295,0.0,1.0,0.0,1
296,0.0,1.0,0.0,1
297,0.0,1.0,0.0,1
298,0.0,1.0,0.0,1
299,0.0,1.0,0.0,1
300,0.0,1.0,0.0,1
301,1.0,0.0,0.0,0
302,0.0,0.0,1.0,2
303,0.0,0.0,1.0,2
304,0.0,0.0,1.0,2
305,0.0,0.0,1.0,2
306,0.0,0.0,1.0,2
307,0.0,0.0,1.0,2
308,0.0,0.0,1.0,2
309,0.0,0.0,1.0,2
310,0.0,0.0,1.0,2
311,0.0,1.0,0.0,1
312,0.0,1.0,0.0,1
313,0.0,1.0,0.0,1
314,1.0,0.0,0.0,0
315,1.0,0.0,0.0,0
316,0.0,1.0,0.0,1
317,0.0,1.0,0.0,1
318,0.0,0.0,1.0,2
319,0.0,0.0,1.0,2
320,0.0,0.0,1.0,2
321,0.0,1.0,0.0,1
322,0.0,1.0,0.0,1
323,0.0,1.0,0.0,1
324,0.0,1.0,0.0,1
325,0.0,1.0,0.0,1
326,0.0,1.0,0.0,1
327,0.0,1.0,0.0,1
328,0.0,1.0,0.0,1
329,0.0,1.0,0.0,1
330,0.0,1.0,0.0,1
331,0.0,1.0,0.0,1
332,0.0,1.0,0.0,1
333,0.0,1.0,0.0,1
334,0.0,0.0,1.0,2
335,0.0,0.0,1.0,2
336,0.0,0.0,1.0,2
337,0.0,0.0,1.0,2
338,0.0,0.0,1.0,2
339,0.0,0.0,1.0,2
340,0.0,0.0,1.0,2
341,0.0,1.0,0.0,1
342,0.0,1.0,0.0,1
343,0.0,1.0,0.0,1
344,0.0,1.0,0.0,1
345,0.0,1.0,0.0,1
346,0.0,1.0,0.0,1
347,0.0,1.0,0.0,1
348,0.0,1.0,0.0,1
349,1.0,0.0,0.0,0
350,1.0,0.0,0.0,0
351,1.0,0.0,0.0,0
352,1.0,0.0,0.0,0
353,1.0,0.0,0.0,0
354,0.0,1.0,0.0,1
355,0.0,0.0,1.0,2
356,0.0,0.0,1.0,2
357,0.0,0.0,1.0,2
358,0.0,0.0,1.0,2
359,0.0,0.0,1.0,2
360,0.0,0.0,1.0,2
361,0.0,0.0,1.0,2
362,0.0,1.0,0.0,1
363,0.0,1.0,0.0,1
364,0.0,1.0,0.0,1
365,0.0,1.0,0.0,1
366,0.0,1.0,0.0,1
367,0.0,1.0,0.0,1
368,0.0,1.0,0.0,1
369,0.0,1.0,0.0,1
370,0.0,1.0,0.0,1
371,0.0,1.0,0.0,1
372,0.0,1.0,0.0,1
373,0.0,1.0,0.0,1
374,0.0,1.0,0.0,1
375,0.0,0.0,1.0,2
376,0.0,0.0,1.0,2
377,0.0,1.0,0.0,1
378,0.0,1.0,0.0,1
379,0.0,1.0,0.0,1
380,0.0,1.0,0.0,1
381,0.0,1.0,0.0,1
382,0.0,1.0,0.0,1
383,0.0,1.0,0.0,1
384,0.0,1.0,0.0,1
385,0.0,1.0,0.0,1
386,0.0,1.0,0.0,1
387,0.0,1.0,0.0,1
388,0.0,1.0,0.0,1
389,0.0,1.0,0.0,1
390,0.0,1.0,0.0,1
391,0.0,1.0,0.0,1
392,0.0,1.0,0.0,1
393,0.0,1.0,0.0,1
394,0.0,1.0,0.0,1
395,0.0,1.0,0.0,1
396,0.0,1.0,0.0,1
397,0.0,1.0,0.0,1
398,0.0,1.0,0.0,1
399,0.0,1.0,0.0,1
400,0.0,1.0,0.0,1
401,0.0,1.0,0.0,1
402,0.0,1.0,0.0,1
403,0.0,1.0,0.0,1
404,0.0,1.0,0.0,1
405,0.0,1.0,0.0,1
406,0.0,1.0,0.0,1
407,0.0,1.0,0.0,1
408,0.0,1.0,0.0,1
409,0.0,1.0,0.0,1
410,0.0,1.0,0.0,1
411,0.0,1.0,0.0,1
412,0.0,1.0,0.0,1
413,0.0,1.0,0.0,1
414,0.0,1.0,0.0,1
415,0.0,1.0,0.0,1
416,0.0,1.0,0.0,1
417,0.0,1.0,0.0,1
418,0.0,1.0,0.0,1
419,0.0,1.0,0.0,1
420,0.0,1.0,0.0,1
421,0.0,1.0,0.0,1
422,0.0,1.0,0.0,1
423,0.0,1.0,0.0,1
424,0.0,1.0,0.0,1
425,0.0,0.0,1.0,2
426,0.0,0.0,1.0,2
427,1.0,0.0,0.0,0
428,1.0,0.0,0.0,0
429,1.0,0.0,0.0,0
430,1.0,0.0,0.0,0
431,1.0,0.0,0.0,0
432,1.0,0.0,0.0,0
433,1.0,0.0,0.0,0
434,1.0,0.0,0.0,0
435,1.0,0.0,0.0,0
436,1.0,0.0,0.0,0
437,0.0,1.0,0.0,1
438,0.0,1.0,0.0,1
439,1.0,0.0,0.0,0
440,0.0,1.0,0.0,1
441,0.0,1.0,0.0,1
442,0.0,1.0,0.0,1
443,0.0,1.0,0.0,1
444,0.0,1.0,0.0,1
445,0.0,1.0,0.0,1
446,0.0,1.0,0.0,1
447,0.0,1.0,0.0,1
448,0.0,1.0,0.0,1
449,0.0,1.0,0.0,1
450,0.0,1.0,0.0,1
451,0.0,1.0,0.0,1
452,0.0,1.0,0.0,1
453,0.0,1.0,0.0,1
454,0.0,1.0,0.0,1
455,0.0,1.0,0.0,1
456,0.0,1.0,0.0,1
457,0.0,1.0,0.0,1
458,0.0,1.0,0.0,1
459,0.0,1.0,0.0,1
460,0.0,0.0,1.0,2
461,0.0,0.0,1.0,2
462,0.0,0.0,1.0,2
463,0.0,0.0,1.0,2
464,0.0,0.0,1.0,2
465,0.0,0.0,1.0,2
466,0.0,0.0,1.0,2
467,0.0,0.0,1.0,2
468,0.0,0.0,1.0,2
469,0.0,0.0,1.0,2
470,1.0,0.0,0.0,0
471,1.0,0.0,0.0,0
472,1.0,0.0,0.0,0
473,1.0,0.0,0.0,0
474,1.0,0.0,0.0,0
475,1.0,0.0,0.0,0
476,0.0,1.0,0.0,1
477,0.0,1.0,0.0,1
478,0.0,1.0,0.0,1
479,0.0,1.0,0.0,1
480,0.0,1.0,0.0,1
481,0.0,1.0,0.0,1
482,0.0,1.0,0.0,1
483,0.0,1.0,0.0,1
484,0.0,1.0,0.0,1
485,0.0,1.0,0.0,1
486,0.0,1.0,0.0,1
487,0.0,1.0,0.0,1
488,0.0,1.0,0.0,1
489,0.0,1.0,0.0,1
490,0.0,1.0,0.0,1
491,0.0,1.0,0.0,1
492,0.0,1.0,0.0,1
493,0.0,1.0,0.0,1
494,0.0,1.0,0.0,1
495,1.0,0.0,0.0,0
496,0.0,0.0,1.0,2
497,0.0,0.0,1.0,2
498,0.0,0.0,1.0,2
499,0.0,0.0,1.0,2
500,0.0,0.0,1.0,2
501,0.0,0.0,1.0,2
502,0.0,0.0,1.0,2
503,0.0,0.0,1.0,2
504,0.0,0.0,1.0,2
505,0.0,0.0,1.0,2
506,0.0,0.0,1.0,2
507,0.0,0.0,1.0,2
508,0.0,0.0,1.0,2
509,0.0,0.0,1.0,2
510,0.0,0.0,1.0,2
511,0.0,0.0,1.0,2
512,0.0,0.0,1.0,2
513,0.0,0.0,1.0,2
514,0.0,0.0,1.0,2
515,0.0,0.0,1.0,2
516,0.0,0.0,1.0,2
517,0.0,0.0,1.0,2
518,0.0,0.0,1.0,2
519,0.0,0.0,1.0,2
520,0.0,1.0,0.0,1
521,0.0,1.0,0.0,1
522,0.0,1.0,0.0,1
523,0.0,1.0,0.0,1
524,0.0,1.0,0.0,1
525,0.0,1.0,0.0,1
526,0.0,0.0,1.0,2
527,0.0,0.0,1.0,2
528,0.0,0.0,1.0,2
529,0.0,0.0,1.0,2
530,0.0,0.0,1.0,2
531,0.0,0.0,1.0,2
532,0.0,0.0,1.0,2
533,0.0,0.0,1.0,2
534,0.0,0.0,1.0,2
535,0.0,0.0,1.0,2
536,0.0,0.0,1.0,2
537,0.0,1.0,0.0,1
538,0.0,1.0,0.0,1
539,0.0,1.0,0.0,1
540,0.0,1.0,0.0,1
541,0.0,1.0,0.0,1
542,0.0,1.0,0.0,1
543,0.0,1.0,0.0,1
544,0.0,0.0,1.0,2
545,0.0,0.0,1.0,2
546,0.0,0.0,1.0,2
547,0.0,0.0,1.0,2
548,0.0,1.0,0.0,1
549,0.0,1.0,0.0,1
550,0.0,1.0,0.0,1
551,0.0,1.0,0.0,1
552,0.0,1.0,0.0,1
553,0.0,1.0,0.0,1
554,0.0,1.0,0.0,1
555,0.0,1.0,0.0,1
556,0.0,1.0,0.0,1
557,0.0,1.0,0.0,1
558,0.0,1.0,0.0,1
559,0.0,1.0,0.0,1
560,0.0,1.0,0.0,1
561,0.0,1.0,0.0,1
562,0.0,1.0,0.0,1
563,0.0,1.0,0.0,1
564,0.0,1.0,0.0,1
565,0.0,1.0,0.0,1
566,0.0,1.0,0.0,1
567,0.0,0.0,1.0,2
568,0.0,0.0,1.0,2
569,0.0,0.0,1.0,2
570,0.0,0.0,1.0,2
571,0.0,0.0,1.0,2
572,0.0,0.0,1.0,2
573,0.0,0.0,1.0,2
574,0.0,1.0,0.0,1
575,0.0,1.0,0.0,1
576,0.0,1.0,0.0,1
577,0.0,1.0,0.0,1
578,0.0,1.0,0.0,1
579,0.0,0.0,1.0,2
580,0.0,0.0,1.0,2
581,0.0,0.0,1.0,2
582,0.0,1.0,0.0,1
583,0.0,1.0,0.0,1
584,0.0,0.0,1.0,2
585,0.0,0.0,1.0,2
586,0.0,0.0,1.0,2
587,0.0,0.0,1.0,2
588,0.0,1.0,0.0,1
589,0.0,1.0,0.0,1
590,0.0,1.0,0.0,1
591,0.0,1.0,0.0,1
592,0.0,1.0,0.0,1
593,0.0,0.0,1.0,2
594,0.0,1.0,0.0,1
595,1.0,0.0,0.0,0
596,1.0,0.0,0.0,0
597,1.0,0.0,0.0,0
598,1.0,0.0,0.0,0
599,1.0,0.0,0.0,0
600,0.0,0.0,1.0,2
601,0.0,0.0,1.0,2
602,0.0,0.0,1.0,2
603,1.0,0.0,0.0,0
604,1.0,0.0,0.0,0
605,1.0,0.0,0.0,0
606,1.0,0.0,0.0,0
607,0.0,1.0,0.0,1
608,0.0,1.0,0.0,1
609,0.0,1.0,0.0,1
610,0.0,1.0,0.0,1
611,1.0,0.0,0.0,0
612,1.0,0.0,0.0,0
613,1.0,0.0,0.0,0
614,1.0,0.0,0.0,0
615,1.0,0.0,0.0,0
616,1.0,0.0,0.0,0
617,1.0,0.0,0.0,0
618,1.0,0.0,0.0,0
619,1.0,0.0,0.0,0
620,1.0,0.0,0.0,0
621,1.0,0.0,0.0,0
622,1.0,0.0,0.0,0
623,0.0,1.0,0.0,1
624,0.0,1.0,0.0,1
625,0.0,1.0,0.0,1
626,0.0,1.0,0.0,1
627,0.0,1.0,0.0,1
628,0.0,1.0,0.0,1
629,0.0,1.0,0.0,1
630,0.0,0.0,1.0,2
631,0.0,1.0,0.0,1
632,0.0,0.0,1.0,2
633,0.0,0.0,1.0,2
634,1.0,0.0,0.0,0
635,1.0,0.0,0.0,0
636,1.0,0.0,0.0,0
637,1.0,0.0,0.0,0
638,1.0,0.0,0.0,0
639,1.0,0.0,0.0,0
640,1.0,0.0,0.0,0
641,1.0,0.0,0.0,0
642,1.0,0.0,0.0,0
643,1.0,0.0,0.0,0
644,1.0,0.0,0.0,0
645,1.0,0.0,0.0,0
646,1.0,0.0,0.0,0
647,0.0,1.0,0.0,1
648,1.0,0.0,0.0,0
649,1.0,0.0,0.0,0
650,1.0,0.0,0.0,0
651,1.0,0.0,0.0,0
652,1.0,0.0,0.0,0
653,0.0,0.0,1.0,2
654,0.0,0.0,1.0,2
655,0.0,0.0,1.0,2
656,0.0,0.0,1.0,2
657,0.0,0.0,1.0,2
658,0.0,0.0,1.0,2
659,0.0,0.0,1.0,2
660,1.0,0.0,0.0,0
661,1.0,0.0,0.0,0
662,1.0,0.0,0.0,0
663,1.0,0.0,0.0,0
664,1.0,0.0,0.0,0
665,1.0,0.0,0.0,0
666,1.0,0.0,0.0,0
667,0.0,1.0,0.0,1
668,0.0,1.0,0.0,1
669,0.0,1.0,0.0,1
670,0.0,1.0,0.0,1
671,1.0,0.0,0.0,0
672,1.0,0.0,0.0,0
673,0.0,1.0,0.0,1
674,0.0,1.0,0.0,1
675,0.0,1.0,0.0,1
676,0.0,1.0,0.0,1
677,0.0,1.0,0.0,1
678,0.0,1.0,0.0,1
679,0.0,1.0,0.0,1
680,0.0,1.0,0.0,1
681,0.0,1.0,0.0,1
682,0.0,1.0,0.0,1
683,0.0,1.0,0.0,1
684,0.0,1.0,0.0,1
685,0.0,1.0,0.0,1
686,0.0,1.0,0.0,1
687,0.0,1.0,0.0,1
688,0.0,1.0,0.0,1
689,0.0,1.0,0.0,1
690,0.0,1.0,0.0,1
691,0.0,1.0,0.0,1
692,0.0,1.0,0.0,1
693,0.0,1.0,0.0,1
694,0.0,1.0,0.0,1
695,0.0,1.0,0.0,1
696,0.0,1.0,0.0,1
697,0.0,1.0,0.0,1
698,0.0,1.0,0.0,1
699,0.0,1.0,0.0,1
700,0.0,1.0,0.0,1
701,0.0,1.0,0.0,1
702,0.0,1.0,0.0,1
703,0.0,1.0,0.0,1
704,0.0,0.0,1.0,2
705,0.0,0.0,1.0,2
706,0.0,0.0,1.0,2
707,0.0,0.0,1.0,2
708,0.0,0.0,1.0,2
709,0.0,0.0,1.0,2
710,0.0,0.0,1.0,2
711,0.0,0.0,1.0,2
712,0.0,0.0,1.0,2
713,0.0,0.0,1.0,2
714,0.0,0.0,1.0,2
715,0.0,0.0,1.0,2
716,0.0,0.0,1.0,2
717,0.0,0.0,1.0,2
718,0.0,0.0,1.0,2
719,0.0,0.0,1.0,2
720,0.0,0.0,1.0,2
721,0.0,1.0,0.0,1
722,0.0,1.0,0.0,1
723,0.0,1.0,0.0,1
724,0.0,1.0,0.0,1
725,0.0,1.0,0.0,1
726,0.0,1.0,0.0,1
727,0.0,1.0,0.0,1
728,0.0,1.0,0.0,1
729,0.0,1.0,0.0,1
730,0.0,1.0,0.0,1
731,0.0,1.0,0.0,1
732,0.0,1.0,0.0,1
733,0.0,1.0,0.0,1
734,0.0,1.0,0.0,1
735,0.0,1.0,0.0,1
736,0.0,1.0,0.0,1
737,0.0,1.0,0.0,1
738,1.0,0.0,0.0,0
739,1.0,0.0,0.0,0
740,1.0,0.0,0.0,0
741,0.0,0.0,1.0,2
742,0.0,1.0,0.0,1
743,0.0,1.0,0.0,1
744,0.0,1.0,0.0,1
745,0.0,0.0,1.0,2
746,0.0,0.0,1.0,2
747,0.0,0.0,1.0,2
748,0.0,0.0,1.0,2
749,0.0,0.0,1.0,2
750,0.0,0.0,1.0,2
751,0.0,0.0,1.0,2
752,0.0,0.0,1.0,2
753,0.0,0.0,1.0,2
754,0.0,0.0,1.0,2
755,0.0,0.0,1.0,2
756,0.0,0.0,1.0,2
757,0.0,0.0,1.0,2
758,0.0,0.0,1.0,2
759,0.0,0.0,1.0,2
760,0.0,0.0,1.0,2
761,0.0,0.0,1.0,2
762,1.0,0.0,0.0,0
763,1.0,0.0,0.0,0
764,1.0,0.0,0.0,0
765,1.0,0.0,0.0,0
766,1.0,0.0,0.0,0
767,1.0,0.0,0.0,0
768,1.0,0.0,0.0,0
769,0.0,1.0,0.0,1
770,0.0,1.0,0.0,1
771,0.0,0.0,1.0,2
772,0.0,0.0,1.0,2
773,0.0,0.0,1.0,2
774,0.0,0.0,1.0,2
775,0.0,0.0,1.0,2
776,0.0,0.0,1.0,2
777,0.0,0.0,1.0,2
778,0.0,0.0,1.0,2
779,0.0,0.0,1.0,2
780,0.0,0.0,1.0,2
781,0.0,0.0,1.0,2
782,0.0,0.0,1.0,2
783,0.0,0.0,1.0,2
784,0.0,0.0,1.0,2
785,0.0,0.0,1.0,2
786,0.0,0.0,1.0,2
787,0.0,1.0,0.0,1
788,0.0,1.0,0.0,1
789,0.0,1.0,0.0,1
790,0.0,1.0,0.0,1
791,0.0,1.0,0.0,1
792,0.0,1.0,0.0,1
793,0.0,1.0,0.0,1
794,0.0,1.0,0.0,1
795,0.0,0.0,1.0,2
796,0.0,0.0,1.0,2
797,0.0,0.0,1.0,2
798,0.0,0.0,1.0,2
799,0.0,1.0,0.0,1
800,0.0,1.0,0.0,1
801,0.0,1.0,0.0,1
802,0.0,1.0,0.0,1
803,0.0,1.0,0.0,1
804,0.0,1.0,0.0,1
805,0.0,1.0,0.0,1
806,0.0,1.0,0.0,1
807,0.0,1.0,0.0,1
808,0.0,1.0,0.0,1
809,0.0,1.0,0.0,1
810,0.0,1.0,0.0,1
811,0.0,1.0,0.0,1
812,0.0,1.0,0.0,1
813,0.0,1.0,0.0,1
814,0.0,1.0,0.0,1
815,0.0,1.0,0.0,1
816,0.0,1.0,0.0,1
817,0.0,1.0,0.0,1
818,0.0,1.0,0.0,1
819,0.0,1.0,0.0,1
820,0.0,1.0,0.0,1
821,0.0,1.0,0.0,1
822,0.0,1.0,0.0,1
823,0.0,1.0,0.0,1
824,0.0,1.0,0.0,1
825,0.0,1.0,0.0,1
826,0.0,0.0,1.0,2
827,0.0,0.0,1.0,2
828,0.0,1.0,0.0,1
829,0.0,1.0,0.0,1
830,0.0,1.0,0.0,1
831,0.0,0.0,1.0,2
832,0.0,1.0,0.0,1
833,0.0,1.0,0.0,1
834,0.0,1.0,0.0,1
835,0.0,1.0,0.0,1
836,0.0,1.0,0.0,1
837,0.0,1.0,0.0,1
838,0.0,1.0,0.0,1
839,0.0,1.0,0.0,1
840,0.0,1.0,0.0,1
841,0.0,1.0,0.0,1
842,0.0,1.0,0.0,1
843,0.0,1.0,0.0,1
844,0.0,1.0,0.0,1
845,0.0,1.0,0.0,1
846,0.0,1.0,0.0,1
847,0.0,1.0,0.0,1
848,0.0,1.0,0.0,1
849,0.0,1.0,0.0,1
850,0.0,1.0,0.0,1
851,0.0,1.0,0.0,1
852,0.0,1.0,0.0,1
853,0.0,1.0,0.0,1
854,0.0,0.0,1.0,2
855,0.0,0.0,1.0,2
856,0.0,1.0,0.0,1
857,0.0,1.0,0.0,1
858,0.0,1.0,0.0,1
859,0.0,1.0,0.0,1
860,0.0,1.0,0.0,1
861,0.0,1.0,0.0,1
862,0.0,1.0,0.0,1
863,0.0,1.0,0.0,1
864,0.0,1.0,0.0,1
865,0.0,0.0,1.0,2
866,0.0,0.0,1.0,2
867,1.0,0.0,0.0,0
868,1.0,0.0,0.0,0
869,1.0,0.0,0.0,0
870,1.0,0.0,0.0,0
871,1.0,0.0,0.0,0
