,other probability,nod probability,shake probability,annotation
257,0.0,1.0,0.0,1
258,0.0,1.0,0.0,1
259,0.0,1.0,0.0,1
260,0.0,1.0,0.0,1
261,0.0,1.0,0.0,1
262,0.0,1.0,0.0,1
263,0.0,1.0,0.0,1
264,1.0,0.0,0.0,0
265,1.0,0.0,0.0,0
266,0.0,1.0,0.0,1
267,0.0,1.0,0.0,1
268,0.0,1.0,0.0,1
269,0.0,1.0,0.0,1
270,0.0,1.0,0.0,1
271,0.0,1.0,0.0,1
272,0.0,1.0,0.0,1
273,0.0,1.0,0.0,1
274,0.0,1.0,0.0,1
275,0.0,1.0,0.0,1
276,0.0,1.0,0.0,1
277,0.0,1.0,0.0,1
278,0.0,1.0,0.0,1
279,0.0,1.0,0.0,1
280,0.0,1.0,0.0,1
281,0.0,0.0,1.0,2
282,0.0,0.0,1.0,2
283,0.0,0.0,1.0,2
284,0.0,0.0,1.0,2
285,0.0,0.0,1.0,2
286,0.0,0.0,1.0,2
287,0.0,0.0,1.0,2
288,0.0,0.0,1.0,2
289,0.0,0.0,1.0,2
290,0.0,0.0,1.0,2
291,0.0,0.0,1.0,2
292,0.0,0.0,1.0,2
293,0.0,0.0,1.0,2
294,0.0,0.0,1.0,2
295,0.0,0.0,1.0,2
296,0.0,0.0,1.0,2
297,0.0,0.0,1.0,2
298,0.0,0.0,1.0,2
299,0.0,0.0,1.0,2
300,0.0,0.0,1.0,2
301,0.0,0.0,1.0,2
302,0.0,1.0,0.0,1
303,0.0,1.0,0.0,1
304,0.0,1.0,0.0,1
305,0.0,1.0,0.0,1
306,0.0,1.0,0.0,1
307,0.0,1.0,0.0,1
308,0.0,1.0,0.0,1
309,0.0,1.0,0.0,1
310,0.0,1.0,0.0,1
311,0.0,1.0,0.0,1
312,0.0,1.0,0.0,1
313,0.0,1.0,0.0,1
314,0.0,1.0,0.0,1
315,0.0,1.0,0.0,1
316,0.0,1.0,0.0,1
317,0.0,1.0,0.0,1
318,0.0,1.0,0.0,1
319,0.0,1.0,0.0,1
320,0.0,1.0,0.0,1
321,0.0,1.0,0.0,1
322,0.0,1.0,0.0,1
323,0.0,1.0,0.0,1
324,0.0,0.0,1.0,2
325,0.0,0.0,1.0,2
326,0.0,0.0,1.0,2
327,0.0,0.0,1.0,2
328,0.0,0.0,1.0,2
329,0.0,0.0,1.0,2
330,0.0,0.0,1.0,2
331,0.0,0.0,1.0,2
332,0.0,0.0,1.0,2
333,0.0,0.0,1.0,2
334,0.0,0.0,1.0,2
335,0.0,0.0,1.0,2
336,0.0,0.0,1.0,2
337,0.0,0.0,1.0,2
338,0.0,0.0,1.0,2
339,0.0,0.0,1.0,2
340,0.0,0.0,1.0,2
341,0.0,0.0,1.0,2
342,0.0,0.0,1.0,2
343,0.0,0.0,1.0,2
344,0.0,0.0,1.0,2
345,0.0,0.0,1.0,2
346,0.0,0.0,1.0,2
347,0.0,0.0,1.0,2
348,0.0,0.0,1.0,2
349,1.0,0.0,0.0,0
350,1.0,0.0,0.0,0
351,1.0,0.0,0.0,0
352,1.0,0.0,0.0,0
353,1.0,0.0,0.0,0
354,1.0,0.0,0.0,0
355,0.0,0.0,1.0,2
356,1.0,0.0,0.0,0
357,1.0,0.0,0.0,0
358,1.0,0.0,0.0,0
359,0.0,1.0,0.0,1
360,0.0,1.0,0.0,1
361,0.0,1.0,0.0,1
362,0.0,1.0,0.0,1
363,0.0,0.0,1.0,2
364,0.0,0.0,1.0,2
365,0.0,1.0,0.0,1
366,0.0,1.0,0.0,1
367,0.0,1.0,0.0,1
368,0.0,1.0,0.0,1
369,0.0,1.0,0.0,1
370,0.0,1.0,0.0,1
371,0.0,1.0,0.0,1
372,0.0,1.0,0.0,1
373,0.0,1.0,0.0,1
374,0.0,1.0,0.0,1
375,0.0,1.0,0.0,1
376,0.0,1.0,0.0,1
377,1.0,0.0,0.0,0
378,1.0,0.0,0.0,0
379,0.0,0.0,1.0,2
380,0.0,0.0,1.0,2
381,0.0,0.0,1.0,2
382,0.0,0.0,1.0,2
383,0.0,0.0,1.0,2
384,0.0,0.0,1.0,2
385,0.0,0.0,1.0,2
386,1.0,0.0,0.0,0
387,1.0,0.0,0.0,0
388,1.0,0.0,0.0,0
389,1.0,0.0,0.0,0
390,1.0,0.0,0.0,0
391,1.0,0.0,0.0,0
392,0.0,0.0,1.0,2
393,0.0,0.0,1.0,2
394,1.0,0.0,0.0,0
395,1.0,0.0,0.0,0
396,0.0,0.0,1.0,2
397,0.0,0.0,1.0,2
398,0.0,0.0,1.0,2
399,0.0,0.0,1.0,2
400,1.0,0.0,0.0,0
401,1.0,0.0,0.0,0
402,0.0,1.0,0.0,1
403,0.0,1.0,0.0,1
404,0.0,1.0,0.0,1
405,0.0,1.0,0.0,1
406,0.0,1.0,0.0,1
407,0.0,1.0,0.0,1
408,0.0,1.0,0.0,1
409,0.0,1.0,0.0,1
410,0.0,1.0,0.0,1
411,0.0,1.0,0.0,1
412,0.0,1.0,0.0,1
413,0.0,1.0,0.0,1
414,0.0,1.0,0.0,1
415,0.0,1.0,0.0,1
416,0.0,1.0,0.0,1
417,0.0,1.0,0.0,1
418,0.0,1.0,0.0,1
419,0.0,1.0,0.0,1
420,0.0,1.0,0.0,1
421,0.0,1.0,0.0,1
422,0.0,1.0,0.0,1
423,0.0,1.0,0.0,1
424,0.0,1.0,0.0,1
425,0.0,1.0,0.0,1
426,0.0,1.0,0.0,1
427,0.0,1.0,0.0,1
428,0.0,1.0,0.0,1
429,0.0,1.0,0.0,1
430,0.0,1.0,0.0,1
431,0.0,1.0,0.0,1
432,0.0,1.0,0.0,1
433,0.0,1.0,0.0,1
434,0.0,1.0,0.0,1
435,0.0,1.0,0.0,1
436,0.0,1.0,0.0,1
437,0.0,1.0,0.0,1
438,0.0,1.0,0.0,1
439,0.0,1.0,0.0,1
440,0.0,1.0,0.0,1
441,0.0,1.0,0.0,1
442,0.0,1.0,0.0,1
443,0.0,1.0,0.0,1
444,0.0,1.0,0.0,1
445,0.0,1.0,0.0,1
446,0.0,1.0,0.0,1
447,0.0,1.0,0.0,1
448,0.0,1.0,0.0,1
449,0.0,1.0,0.0,1
450,0.0,1.0,0.0,1
451,0.0,1.0,0.0,1
452,0.0,1.0,0.0,1
453,0.0,1.0,0.0,1
454,0.0,1.0,0.0,1
455,0.0,1.0,0.0,1
456,0.0,1.0,0.0,1
457,0.0,1.0,0.0,1
458,0.0,1.0,0.0,1
459,0.0,1.0,0.0,1
460,0.0,1.0,0.0,1
461,0.0,1.0,0.0,1
462,0.0,0.0,1.0,2
463,0.0,0.0,1.0,2
464,0.0,0.0,1.0,2
465,0.0,0.0,1.0,2
466,0.0,0.0,1.0,2
467,0.0,0.0,1.0,2
468,0.0,0.0,1.0,2
469,0.0,0.0,1.0,2
470,0.0,0.0,1.0,2
471,0.0,0.0,1.0,2
472,0.0,0.0,1.0,2
473,0.0,0.0,1.0,2
474,0.0,0.0,1.0,2
475,0.0,0.0,1.0,2
476,0.0,1.0,0.0,1
477,0.0,1.0,0.0,1
478,0.0,1.0,0.0,1
479,0.0,1.0,0.0,1
480,0.0,1.0,0.0,1
481,0.0,1.0,0.0,1
482,0.0,1.0,0.0,1
483,0.0,1.0,0.0,1
484,0.0,1.0,0.0,1
485,0.0,1.0,0.0,1
486,0.0,1.0,0.0,1
487,0.0,0.0,1.0,2
488,0.0,0.0,1.0,2
489,0.0,1.0,0.0,1
490,0.0,1.0,0.0,1
491,0.0,1.0,0.0,1
492,0.0,1.0,0.0,1
493,0.0,1.0,0.0,1
494,0.0,1.0,0.0,1
495,0.0,1.0,0.0,1
496,0.0,0.0,1.0,2
497,0.0,0.0,1.0,2
498,0.0,0.0,1.0,2
499,0.0,0.0,1.0,2
500,0.0,0.0,1.0,2
501,0.0,0.0,1.0,2
502,0.0,0.0,1.0,2
503,0.0,0.0,1.0,2
504,0.0,0.0,1.0,2
505,0.0,0.0,1.0,2
506,0.0,0.0,1.0,2
507,0.0,0.0,1.0,2
508,0.0,0.0,1.0,2
509,0.0,0.0,1.0,2
510,0.0,1.0,0.0,1
511,0.0,1.0,0.0,1
512,0.0,1.0,0.0,1
513,0.0,1.0,0.0,1
514,0.0,1.0,0.0,1
515,0.0,1.0,0.0,1
516,0.0,1.0,0.0,1
517,0.0,1.0,0.0,1
518,0.0,0.0,1.0,2
519,0.0,1.0,0.0,1
520,0.0,1.0,0.0,1
521,0.0,1.0,0.0,1
522,0.0,1.0,0.0,1
523,0.0,1.0,0.0,1
524,0.0,1.0,0.0,1
525,0.0,1.0,0.0,1
526,0.0,1.0,0.0,1
527,0.0,1.0,0.0,1
528,0.0,1.0,0.0,1
529,0.0,1.0,0.0,1
530,0.0,1.0,0.0,1
531,0.0,1.0,0.0,1
532,0.0,0.0,1.0,2
533,0.0,0.0,1.0,2
534,0.0,0.0,1.0,2
535,0.0,0.0,1.0,2
536,0.0,0.0,1.0,2
537,0.0,0.0,1.0,2
538,0.0,0.0,1.0,2
539,0.0,0.0,1.0,2
540,0.0,0.0,1.0,2
541,0.0,1.0,0.0,1
542,0.0,1.0,0.0,1
543,0.0,1.0,0.0,1
544,0.0,1.0,0.0,1
545,0.0,1.0,0.0,1
546,0.0,1.0,0.0,1
547,0.0,1.0,0.0,1
548,0.0,1.0,0.0,1
549,0.0,1.0,0.0,1
550,0.0,1.0,0.0,1
551,0.0,1.0,0.0,1
552,0.0,1.0,0.0,1
553,0.0,1.0,0.0,1
554,0.0,1.0,0.0,1
555,0.0,1.0,0.0,1
556,0.0,1.0,0.0,1
557,0.0,1.0,0.0,1
558,0.0,1.0,0.0,1
559,0.0,1.0,0.0,1
560,0.0,1.0,0.0,1
561,0.0,1.0,0.0,1
562,0.0,1.0,0.0,1
563,0.0,1.0,0.0,1
564,0.0,0.0,1.0,2
565,0.0,0.0,1.0,2
566,0.0,0.0,1.0,2
567,0.0,0.0,1.0,2
568,0.0,0.0,1.0,2
569,0.0,0.0,1.0,2
570,0.0,1.0,0.0,1
571,0.0,1.0,0.0,1
572,0.0,1.0,0.0,1
573,0.0,1.0,0.0,1
574,0.0,1.0,0.0,1
575,0.0,1.0,0.0,1
576,0.0,1.0,0.0,1
577,1.0,0.0,0.0,0
578,1.0,0.0,0.0,0
579,1.0,0.0,0.0,0
580,0.0,1.0,0.0,1
581,0.0,1.0,0.0,1
582,0.0,1.0,0.0,1
583,0.0,1.0,0.0,1
584,0.0,0.0,1.0,2
585,0.0,0.0,1.0,2
586,0.0,1.0,0.0,1
587,0.0,1.0,0.0,1
588,0.0,1.0,0.0,1
589,0.0,1.0,0.0,1
590,0.0,1.0,0.0,1
591,0.0,1.0,0.0,1
592,0.0,0.0,1.0,2
593,0.0,0.0,1.0,2
594,0.0,0.0,1.0,2
595,0.0,1.0,0.0,1
596,0.0,0.0,1.0,2
597,0.0,0.0,1.0,2
598,0.0,1.0,0.0,1
599,0.0,1.0,0.0,1
600,0.0,1.0,0.0,1
601,0.0,1.0,0.0,1
602,0.0,1.0,0.0,1
603,0.0,1.0,0.0,1
604,0.0,1.0,0.0,1
605,0.0,1.0,0.0,1
606,0.0,1.0,0.0,1
607,0.0,1.0,0.0,1
608,0.0,1.0,0.0,1
609,0.0,1.0,0.0,1
610,0.0,1.0,0.0,1
611,0.0,1.0,0.0,1
612,0.0,1.0,0.0,1
613,0.0,1.0,0.0,1
614,0.0,1.0,0.0,1
615,0.0,1.0,0.0,1
616,0.0,1.0,0.0,1
617,0.0,1.0,0.0,1
618,0.0,1.0,0.0,1
619,0.0,1.0,0.0,1
620,0.0,1.0,0.0,1
621,0.0,1.0,0.0,1
622,0.0,1.0,0.0,1
623,0.0,1.0,0.0,1
624,0.0,0.0,1.0,2
625,0.0,1.0,0.0,1
626,0.0,1.0,0.0,1
627,0.0,0.0,1.0,2
628,0.0,0.0,1.0,2
629,0.0,0.0,1.0,2
630,0.0,0.0,1.0,2
631,0.0,0.0,1.0,2
632,0.0,0.0,1.0,2
633,0.0,0.0,1.0,2
634,0.0,0.0,1.0,2
635,0.0,0.0,1.0,2
636,0.0,0.0,1.0,2
637,0.0,0.0,1.0,2
638,0.0,0.0,1.0,2
639,0.0,0.0,1.0,2
640,0.0,0.0,1.0,2
641,0.0,0.0,1.0,2
642,0.0,0.0,1.0,2
643,0.0,0.0,1.0,2
644,0.0,0.0,1.0,2
645,0.0,0.0,1.0,2
