,other probability,nod probability,shake probability,annotation
606,0.0,1.0,0.0,1
607,0.0,1.0,0.0,1
608,0.0,0.0,1.0,2
609,0.0,0.0,1.0,2
610,0.0,1.0,0.0,1
611,0.0,1.0,0.0,1
612,0.0,1.0,0.0,1
613,0.0,1.0,0.0,1
614,0.0,1.0,0.0,1
615,0.0,1.0,0.0,1
616,0.0,1.0,0.0,1
617,0.0,1.0,0.0,1
618,0.0,1.0,0.0,1
619,0.0,1.0,0.0,1
620,0.0,0.0,1.0,2
621,0.0,0.0,1.0,2
622,0.0,0.0,1.0,2
623,0.0,1.0,0.0,1
624,0.0,1.0,0.0,1
625,0.0,1.0,0.0,1
626,0.0,1.0,0.0,1
627,0.0,1.0,0.0,1
628,0.0,1.0,0.0,1
629,0.0,1.0,0.0,1
630,0.0,1.0,0.0,1
631,0.0,1.0,0.0,1
632,0.0,1.0,0.0,1
633,0.0,1.0,0.0,1
634,0.0,1.0,0.0,1
635,0.0,1.0,0.0,1
636,0.0,1.0,0.0,1
637,0.0,1.0,0.0,1
638,0.0,1.0,0.0,1
639,0.0,1.0,0.0,1
640,0.0,1.0,0.0,1
641,0.0,1.0,0.0,1
642,0.0,1.0,0.0,1
643,0.0,1.0,0.0,1
644,0.0,1.0,0.0,1
645,0.0,1.0,0.0,1
646,0.0,1.0,0.0,1
647,0.0,1.0,0.0,1
648,0.0,1.0,0.0,1
649,0.0,1.0,0.0,1
650,0.0,1.0,0.0,1
651,0.0,1.0,0.0,1
652,0.0,1.0,0.0,1
653,0.0,1.0,0.0,1
654,0.0,1.0,0.0,1
655,0.0,1.0,0.0,1
656,0.0,1.0,0.0,1
657,0.0,1.0,0.0,1
